#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;;;;;;;;
reliquecharlesfr;The insigna of Carolus Magnus;Les insignes de Charlemagne;;;;;;;x;;;;;;;;;;;;;
reliquecharlesfr_desc;We control Paris, where the imperials symbols and the relics of Carolus Magnus are retained. Being Carolingian or not does not matter - this gives us prestige and legitimacy.;Nous contrôlons Paris, là ou nous avons entreposé les insignes impériales et les reliques de Charlemagne. Que nous soyons pépinide ou non, nous en tirons prestige et légitimité;;;;;;;x;;;;;;;;;;;;;
EVTNAME_RIRSEI_47;The insigna of Carolus Magnus;Les insignes de Charlemagne;;;;;;;;;;x;;;;;;;;;;
EVTDESC_RIRSEI_47;We control the insigna of Carolus Magnus. This gives us prestige and legitimacy, regardless of our dynasty.; Nous contrôlons les reliques de Charlemagne et ses insignes impériales. Que nous soyons pépinide ou non, nous en tirons prestige et légitimité;;;;;;;;;;x;;;;;;;;;;
EVTOPTA_RIRSEI_47;Carolus Magnus protects us !; Charlemagne nous protège !;;;;;;;;;;x;;;;;;;;;;
EVTNAME_RIRSEI_48;The insigna of Carolus Magnus;Les insignes de Charlemagne;;;;;;;;;;x;;;;;;;;;;
EVTDESC_RIRSEI_48;We lost control of Aachen or Paris, and as a consequence we lost the benefits of it.; Puisque nous avons perdu le contrôle d'Aix-la-Chapelle ou de Paris, il est normal que nous perdons aussi les bénéfices;;;;;;;;;;x;;;;;;;;;;
EVTOPTA_RIRSEI_48;Carolus Magnus no longer protects us !; Charlemagne ne nous protège plus !;;;;;;;;;;x;;;;;;;;;;
CB_NAME_RELIQUE_RULER;Seize the insigna of Carolus Magnus;S'emparer des insignes carolingiennes;;;;;;;;x;;;;;;;;;;;;
WAR_NAME_RELIQUE_RULER;$ORDER$ War for the control of the Carolingians insigna $FIRST_ADJ$-$SECOND_ADJ$;$ORDER$ Guerre de récupération des insignes carolingiennes $FIRST_ADJ$-$SECOND_ADJ$;;;;;;;;;x;;;; ;;;;;;;
CB_NAME_GUISCARD;Invasion of Romania;Invasion de la Romanie;;;;;;;;x;;;;;;;;;;;;
WAR_NAME_GUISCARD;$ORDER$ Invasion War $FIRST_ADJ$-$SECOND_ADJ;$ORDER$ Guerre d'invasion $FIRST_ADJ$-$SECOND_ADJ$;;;;;;;;;x;;;;;;;;;;;
conquete_byz_sicile;Invade Romania;Envahir la Romanie;;;;;;;x;;;;;;;;;;;;;
conquete_byz_sicile_desc;§Y$TARGET$§! has the Eastern Empire but he is a schismatic Christian. Since we're land to Empire of the East, we must reverse the Basileus;§Y$TARGET$§! possède l'Empire d'Orient alors qu'il est un chrétien schismatique. Etant donné que nous sommes terre d'Empire d'Orient, nous devons renverser le Basileus;;;;;;;;;x;;;;;;;;;;;
pape_hongrie_desc;We have converted to catholicism, and recognized the Holy Father as the spritual guide of the christian world. But we refuse to bow in front of the Roman Emperor ! To avoid vassalisation by the Empire, it is necessary that the Pope grants us a royal crown, the crown of Hungary !;Nous nous sommes convertis au catholicisme, et nous avons reconnu le Saint-Père comme le seigneur spirituel du monde chrétien. Mais nous refusons de plier genou devant l'Empereur des Romains. Pour écarter tout danger d'une vassalisation, il faut absolument que le Pontifex Maximus nous accorde de ses mains une couronne royale, la couronne de la Hongrie !;;;;;;;;;;;x;;;;;;;;;
pape_hongrie;Ask the Pope for a royal crown;Demander une couronne royale au Pape;;;;;;;;;;;x;;;;;;;;;
reclamer_hongrie_desc;The Magyars, these nomads barbarians, settled into the Danubian basin and convert to catholicism. Since we are the temporal head of the christian world, it is time to ask these hungarians to become our vassals. For their greater good and christianity, of course.;Les Magyars, ces nomades barbares, se sont installés dans le bassin du Danube et se sont convertis au christianisme. Etant donné que nous sommes la tête temporelle du monde chrétien, il est temps de demander à ces hongrois de devenir nos vassaux. Pour leur bien et celui de la chrétienté, bien entendu;;;;;;;;;;;x;;; ;;;;;;
reclamer_hongrie;Ask for the vassalisation of the Magyars;Demander la vassalisation des Magyars;;;;;;;;;;;x;;;;;;;;;
EVTNAME62910;A New Kingdom;Un nouveau royaume !;Ein Neues Königreich;;Un nuevo Reino;;;;;;;;;x;;;;;;;;
EVTDESC62910;The Magyars tribes travelled a lot, fighting nomads, farmers and town people without distinction but with cruelty. The wealthy lands of the Carpathian basin should offer us peace and ease. We have created, under Christ's protection, a kingdom recognized by others christians monarchs !;Les tribus magyares ont beaucoup voyagé et ont combattu les nomades, les fermiers et les citadins indistinctement et avec cruauté. Les plaines fertiles du bassin des Carpates devraient nous offrir paix et réconfort. Nous avons fondé un royaume sous la protection du Christ qui est désormais reconnu par les autres seigneurs chrétiens !;;;;;;;;;x;;;;;;;;;;;
EVTOPTA62910;We will run no more!;Nous ne fuirons plus !;Wir werden nicht länger davonlaufen!;;¡No correremos más!;;;;;;;;;x;;;;;;;;
EVTNAME62911;Magyar Nomads no More;Fini les nomades magyars;Nie mehr Magyar-Nomaden;;Nómadas Magiares nunca Más;;;;;;;;;x;;;;;;;;
EVTDESC62911;[From.GetFirstName], king of the Magyars, converted to christianity and gained a royal crown from either the Pope or the Roman Basileus. He becomes the first king of a new kingdom, the kingdom of Hungary.;[From.GetFirstName], le roi des Magyars, a décidé de se convertir au christianisme, et il a obtenu une couronne royale, des mains du Saint-Père ou bien du Basileus des Romains. Il a fondé le nouveau royaume de Hongrie;Der König der Magyaren, [From.GetFirstName], hat beschlossen, im Karpatenbecken zu siedeln und dort eine neue Heimat für die Magyar-Stämme zu errichten.;;El Rey de los Magiares, [From.GetFirstName], ha decidido instalarse en la cuenca de los Cárpatos, convirtiéndose en el nuevo hogar de las tribus magiares.;;;;;;;;;x;;;;;;;;
EVTOPTA62911;Interesting...;Intéressant...;Wie interessant…;;Interesante…;;;;;;;;;x;;;;;;;;
EVTNAME_RIRSEI_49;Ultimatum from the Emperor !;Ultimatum de l'Empereur !;;;;;;;;;;;x;;;;;;;;;
EVTDESC_RIRSEI_49;We have accepted the religion of the Christ, but regardless of accepting the Pope as spiritual guide of the Church or not, the Emperor told us that he is the temporal guide of christianity, and as a consequence we shall bow in front of him. What do we do ?;Nous nous sommes converti à la région du Christ. Que nous reconnaissons ou non le Saint-Père comme chef spirituel de l'Eglise, l'Empereur d'Occident nous a envoyé une missive, indiquant qu'il était le chef temporel de la chrétienté, et que en tant que tel, nous devons plier genou devant lui. Que faisons-nous ?;;;;;;;;;;;x;;;;;;;;;
EVTOPTA_RIRSEI_49;We should join the Empire, keeping christianity united !;Rejoignons l'Empire, que la chrétienté soit unie !;;;;;;;;;;;x;;;;;;;;;
EVTOPTB_RIRSEI_49;We will never bow !;Jamais nous ne courberons l'échine !;;;;;;;;;;x;;;;;;;;;;
EVTNAME_RIRSEI_50;Hungary joins the Empire !;La Hongrie rejoint l'Empire !;;;;;;;;;;x;;;;;;;;;;
EVTDESC_RIRSEI_50;Wonderful news ! The Great Prince of the Magyars joins the Empire !;Heureuses nouvelles ! le Grand-Prince des Magyars rejoint l'Empire. Vive l'Imperium Romanum !;;;;;;;;;;x;;;;;;;;;;
EVTOPTA_RIRSEI_50;Christianity is united in the Empire !;La chrétienté se rassemble derrière l'Empereur !;;;;;;;;;;x;;;;;;;;;;
EVTNAME_RIRSEI_51;The Magyars refused to join the Empire !;Les Magyars refusent de nous rejoindre !;;;;;;;;;;x;;;;;;;;;;
EVTDESC_RIRSEI_51;Cursed be these Magyars ! They humiliated all the Imperium Romanum by refusing to be part of it. They are only barbarians, slighty christianized ! Our honor shall be avenged in their blood !;Malheur au Grand-Prince des Magyars ! Il nous a humilié en refusant de rejoindre l'Empire alors qu'ils ne sont que des barbares à peine christianisés ! Que cette infamie soit lavée dans le sang !;;;;;;;;;;x;;;;;;;;;;
EVTOPTA_RIRSEI_51;It is time for war !;Il est temps de sortir le glaive de son fourreau…;;;;;;;;;;;x;;;;;;;;;
create_hungary;Ask the Basileus for a royal crown;Demander une reconnaissance royale au Basileus des Romains;Erschafft Ungarn;;Crear Hungría;;;;;;;;;x;;;;;;;;
create_hungary_desc;We have converted to the greek christianity. It would be a good idea to be granted a royal crown by the Roman Basileus, to avoid problems with the Western Emperor;Nous nous sommes convertis au christianisme des grecs. Pour éviter que l'Empereur d'Occident regarde de notre côté, il serait peut-être bon de demander au Basileus Autokratôr des Romains s'il peut nous accorder une couronne royale;;;;;;;;x;;;;;;;;;;;;
reclamer_boheme;Ask for the vassalisation of Bohemia;Demander la vassalisation de la Bohême;;;;;;;x;;;;;;;;;;;;;
reclamer_boheme_desc;Great Moravia has fallen. From the ashes of the old empire, the dukedom of Bohemia appeared. It encompasses all the christians slavs of the region, and for the sake of christianity it is necessary that they become our vassals. We shall write them about that.;La Grande Moravie est tombée. Dans la tourmente, un duché de Bohême est apparu, rassemblant les chrétiens slaves de la région. Pour le bien du monde chrétien, il est nécessaire qu'ils deviennent nos vassaux. Envoyons-leur une missive en ce sens;;;;;;;x;;;;;;;;;;;;;
boheme_roi_pape;Ask for a royal crown to the Pope;Demander au Pape une couronne;;;;;;;x;;;;;;;;;;;;;
boheme_roi_pape_desc;Bohemia is a part of the Empire and there shall be no doubt about our loyalty to our protector. But the Emperor is weak, while we have great powers in our lands. We shall ask the Holy Father to grant us a royal crown, even if that would greatly anger the Emperor;La Bohême appartient à l'Empire, cela ne fait pas de doute. Mais, l'Empire est faible alors que le pouvoir dans nos états est grand. Demandons donc au Saint-Père de nous donner une couronne royale. Cependant, nous devons nous préparer au courroux de l'Empereur si nous le faisons;;;;;;;x;;;;;;;;;;;;;
boheme_roi_emp;Ask for a royal crown to the Emperor;Demander à l'Empereur une couronne royale;;;;;x;;;;;;;;;;;;;;;
boheme_roi_emp_desc;Bohemia is a part o the Empire and there shall be no doubts about it. But we are powerful in our lands and as such we deserve a royal crown which would recognize this matter of fact. If we have good relations with the Emperor, he will probably enact a Golden Bull about this;La Bohême appartient à l'Empire, cela ne fait pas de doute. Mais nous estimons être puissants dans nos états, et pensons à un titre royal qui confirmerait ce pouvoir. Si nous sommes suffisament en bons termes avec l'Empereur, nul doute qu'il édictera une Bulle d'or dans ce sens;;;;;x;;;;;;;;;;;;;;;
boheme_roi_pape_ind;Ask for a royal crown to the Pope;Demander une couronne royale au Pape;;;x;;;;;;;;;;;;;;;;;
boheme_roi_pape_ind_desc;Sadly Great Moravia has fallen. Now the Empire and other western realms are ready to claim our duchy. In order to avoid the loss of our independance, it is necessary to be granted a royal crown by the Pope.;La Grande Moravie n'est plus, pour le plus grand malheur des peuples slaves. L'Empire et les royaumes occidentaux chrétiens lorgnent sur notre duché. Pour se prémunir de toute tentative de vassalisation, il est nécessaire de demander au Pape une couronne royale;;;x;;;;;;;;;;;;;;;;;
EVTNAME_RIRSEI_52;Ultimatum from the Emperor !;Ultimatum de l'Empereur !;;;;;;;;;;;x;;;;;;;;;
EVTDESC_RIRSEI_52;We have accepted the religion of the Christ, but regardless of accepting the Pope as spiritual guide of the Church, the Emperor told us that he is the temporal guide of christianity, and as a consequence we shall bow in front of him. What do we do ?;Nous nous sommes converti à la région du Christ. Que nous reconnaissons ou non le Saint-Père comme chef spirituel de l'Eglise, l'Empereur d'Occident nous a envoyé une missive, indiquant qu'il était le chef temporel de la chrétienté, et que en tant que tel, nous devons plier genou devant lui. Que faisons-nous ?;;;;;;;;;;;x;;;;;;;;;
EVTOPTA_RIRSEI_52;We should join the Empire, keeping christianity united !;Rejoignons l'Empire, que la chrétienté soit unie !;;;;;;;;;;;x;;;;;;;;;
EVTOPTB_RIRSEI_52;We will never bow !;Jamais nous ne courberons l'échine !;;;;;;;;;;x;;;;;;;;;;
EVTNAME_RIRSEI_53;Bohemia joins the Empire !;La Bohême rejoint l'Empire !;;;;;;;;;;x;;;;;;;;;;
EVTDESC_RIRSEI_53;Wonderful news ! The duke of Bohemia joins the Empire !;Heureuses nouvelles ! le Duc de Bohême rejoint l'Empire. Vive l'Imperium Romanum !;;;;;;;;;;x;;;;;;;;;;
EVTOPTA_RIRSEI_53;Christianity is united in the Empire !;La chrétienté se rassemble derrière l'Empereur !;;;;;;;;;;x;;;;;;;;;;
EVTNAME_RIRSEI_54;The duke of Bohemia refuses to join the Empire !;Les Tchèques refusent de nous rejoindre !;;;;;;;;;;x;;;;;;;;;;
EVTDESC_RIRSEI_54;Cursed be this Bohemian duke ! He humiliated all the Imperium Romanum by refusing to be part of it. Bohemians are only barbarians, slighty christianized ! Our honor shall be avenged in their blood !;Malheur au Duc de Bohême ! Il nous a humilié en refusant de rejoindre l'Empire alors qu'ils ne sont que des barbares à peine christianisés ! Que cette infamie soit lavée dans le sang !;;;;;;;;;;x;;;;;;;;;;
EVTOPTA_RIRSEI_54;So war it is !;Il est temps de sortir le glaive de son fourreau…;;;;;;;;;;;x;;;;;;;;;
EVTNAME_RIRSEI_55;Regnum Bohemiae;Regnum Bohemiae;;;;;;;;;;x;;;;;;;;;;
EVTDESC_RIRSEI_55;The Pope granted us a royal crown ! In the cathedral of Prague, we were granted the crown of Wenceslaus for the greatest pleasure of our population who loves us. We are now one of the most powerful princes of the Empire and we gained autonomy towards the Emperor himself. He might not like that though.;Loué soit Dieu, car le Pape a accepté de nous donner une couronne royale. Dans la cathédrale de Prague, nous avons reçu la couronne de saint Wenceslas et le peuple nous acclama, et il continue à nous aimer. Désormais, nous sommes l'un des plus puissants princes de l'Empire et nous avons affirmé notre autonomie par rapport à l'Empire. Il n'est point sûr que l'actuel empereur apprécie...;;;;;;;;;;x;;;;;;;;;;
EVTOPTA_RIRSEI_55;For the kingdom of Bohemia !;Vive la Bohême !;;;;;;;;;;;x;;;;;;;;;
EVTNAME_RIRSEI_56;Regnum Bohemiae;Regnum Bohemiae;;;;;;;;;;x;;;;;;;;;;
EVTDESC_RIRSEI_56;The duke of Bohemia, our vassal, asked the Pope for a royal crown, who granted it to him ! The duke was crowned King of Bohemia in Prague. This is a terrible harm to our dignity, but what can we do about it ? Bohemia is powerful;Le Duc de Bohême, notre vassal, a osé demandé une couronne royale au Pape, et ce dernier lui a accordé ! Il s'est fait couronné roi de Bohême à Prague. C'est un affront impardonnable à notre dignité, mais nous ne pouvons rien faire contre, car nous avons peu d'emprise sur la puissance de la Bohême...;;;;;;;;;;x;;;;;;;;;;
EVTOPTA_RIRSEI_56;Let's wait, he will soon regret this crown...;Patience, il regrettera bientôt sa jolie couronne...;;;;;;;;;;;x;;;;;;;;;
EVTNAME_RIRSEI_57;Regnum Bohemiae;Regnum Bohemiae;;;;;;;;;;x;;;;;;;;;;
EVTDESC_RIRSEI_57;The Emperor grants us the royal dignity ! He enacted a Golden Bull which grants us a royal crown to us and our sons. We can nominate bishops and are allowed to be present only during the most importants imperials diets. We are now one of the most powerful imperial princes !;Loué soit Dieu, car l'Empereur a accepté de nous donner une couronne royale. Il a édicté une Bulle d'or, nous concédant la dignité royale à nous et à nos héritiers, le droit d'investir les evêques, et de ne comparaître qu'aux diètes d'Empire les plus importantes. Désormais, nous sommes l'un des plus puissants princes de l'Empire !;;;;;;;;;;x;;;;;;;;;;
EVTOPTA_RIRSEI_57;For the Kingdom of Bohemia ! For the Empire !;Vive la Bohême et vive l'Empire !;;;;;;;;;;;x;;;;;;;;;
EVTNAME_RIRSEI_58;Regnum Bohemiae;Regnum Bohemiae;;;;;;;;;;x;;;;;;;;;;
EVTDESC_RIRSEI_58;The Pope granted us a royal crown ! In the cathedral of Prague, we were granted the crown of Wenceslaus for the greatest pleasure of a population who loves us. The Empire is no longer a threat, and we are now a major power in the christian world !;Loué soit Dieu, car le Pape a accepté de nous donner une couronne royale. Dans la cathédrale de Prague, nous avons reçu la couronne de saint Wenceslas et le peuple nous acclama, et il continue à nous aimer. Le titre de roi nous permet d'écarter tout danger en provenance de l'Empire. De plus il est la confirmation que nous sommes une puissance majeure dans le monde chrétien;;;;;;;;;;x;;;;;;;;;;
EVTOPTA_RIRSEI_58;For Bohemia !;Vive la Bohême !;;;;;;;;;;;x;;;;;;;;;
Emp_boh_rex;The Emperor is mad about the new royal crown of the bohemian monarch. He was humiliated in front of the whole christian world !; L'Empereur est furieux du nouveau titre royal du souverain de Bohême, l'humiliant devant le monde chrétien;;;;;;;;;;;x;;;;;;;;;
pol_reclam_boh;Unite the Slavs;Unir les Slaves !;;;;;;;;;x;;;;;;;;;;;
pol_reclam_boh_desc;Poland is powerful, and we are proud to be a christian power. We know that our bohemians brothers created a duchy after the fall of Great Moravia. It is time to reclaim what is our, and guide the slavs into a united realm !;La Pologne est puissante, et nous sommes fiers d'être une puissance chrétienne. Nous savons que nos frères slaves de Bohême ont érigés un duché après la chute de la Grande Moravie. Il est temps de réclamer ce qui nous revient le droit, et prendre la tête des slaves dans un état unifié.;;;;;;;;;x;;;;;;;;;;;
boh_reclam_pol;Unite the Slavs;Unir les Slaves !;;;;;;;;;x;;;;;;;;;;;
boh_reclam_pol_desc;Bohemia is powerful, and we are proud to be a christian power. We know that our polish brothers created a duchy and begin to be quite important in the christian world.. It is time to reclaim what is our, and guide the slavs into a united realm !;La Bohême est puissante, et nous sommes fiers d'être une puissance chrétienne. Nous savons que nos frères slaves de Pologne se sont érigés en duché et qu'ils commencent à jouer un rôle important dans le monde chrétien. Il est temps de réclamer ce qui nous revient le droit, et prendre la tête des slaves dans un état unifié.;;;;;;;;;x;;;;;;;;;;;
boh_heritage_moravie;Claim the moravian legacy;Prétendre à l'héritage morave;;;;;;;x;;;;;;;;;;;;;
boh_heritage_moravie_desc;Great Moravia was the first bohemian state ever, and it power and glory are still in our minds. If we strengthen enough our power in our states, it will be possible to claim that Bohemia is the lawful heir to Great Moravia, giving us rightful claims about the lands ruled by the old kingdom;La Grande Moravie fut le premier état tchèque, et sa puissance et sa gloire sonne encore aux oreilles de notre noblesse. Si nous fortifions nos états, il sera possible de déclarer que le royaume de Bohême est l'héritier du royaume de Grande Moravie, et que nous avons des prétentions légitimes sur les territoires qui furent régentés par ce royaume;;;;;;;x;;;;;;;;;;;;;
croate_roi_pape;Ask for a royal crown to the Pope;Demander une couronne royale au Pape;;;;;;;x;;;;;;;;;;;;;
croate_roi_pape_desc;Our ancestors settled here with the agreement, of Heraclius, Eastern Emperor. These lands once belongs to the Eastern Roman Empire, but now we are turned to the Papaucy and our church is more latin than greek. To claim our independance towards both Roman Empires, it would be a good thing to be granted a royal crown by the Pope.;Malgré le fait que notre peuple s'est installé avec l'aval de l'Empereur d'Orient Héraclius sur les terres de l'Empire d'Orient, nous nous sommes tournés de plus en plus vers la Papauté, et nous suivons le rite latin plutôt que le rite grec. Pour assurer notre indépendance face aux deux empires romains, il est peut-être temps de demander une couronne royale au Saint-Père;;;;;;;x;;;;;;;;;;;;;
EVTNAME_RIRSEI_59;Rex Chroatorum;Rex Chroatorum;;;;;;;;;;x;;;;;;;;;;
EVTDESC_RIRSEI_59;The Pope grants us a royal crown ! We were crowned in the church of Duvno by the archbishop of Split, and our people praised our name. Moreover, this royal dignity strengthen our position towards both Empires. May Croatians and Slavs be rejoiced by our power !;Loué soit Dieu, car le Pape a accepté de nous donner une couronne royale. Nous fûmes couronné dans l'Eglise de Duvno par l'archevêque de Split et le peuple loua notre nom. Le titre de roi permet en plus d'assurer notre position face aux Empires d'Occident et d'Orient. Que les Croates et les Slaves se rejouissent de notre puissance !;;;;;;;;;;x;;;;;;;;;;
EVTOPTA_RIRSEI_59;For the new Croatian Kingdom !;Vive le nouveau royaume de Croatie !;;;;;;;;;;;x;;;;;;;;;
creer_pologne_desc;The power we have on Poland is a great as the power of numerous christians kings. With the Holy Father's agreement, it is time for Poland to have a king !;Notre pouvoir que nous exerçons sur la Pologne est aussi puissant que celui de nombre de rois chrétiens. Avec le consentement du Saint-Père, il est temps que la Pologne se donne un roi !;;;;;;;;;;;x;;;;;;;;;
creer_pologne;Ask the Pope for the crown of Poland;Demander la couronne de Pologne au Pape;;;;;;;;;;;x;;;;;;;;;
EVTNAME_RIRSEI_60;Poland becomes a kingdom;La Pologne devient un royaume;;;;;;;;;;;x;;;;;;;;;
EVTDESC_RIRSEI_60;The Pope grants us a royal crown ! Our new title reflects our prestige and power, but more important it prevents our kingdom to be attacked by the Roman Empire; Le Saint-Père a accepté de nous donner une couronne royale ! Notre titre de roi est à la hauteur de notre prestige et de notre puissance, mais permet en plus de se préverser de toute tentative d'annexion par l'Empire;;;;;;;;;;;x;;;;;;;;;
EVTOPTA_RIRSEI_60;For the new Kingdom of Poland !;Vive le nouveau royaume de Pologne !;;;;;;;;;;;x;;;;;;;;;
creer_pologne_ortho_desc;The power we have on Poland is a great as the power of numerous christians kings. With the Roman Basileus's agreement, it is time for Poland to have a king !;Notre pouvoir que nous exerçons sur la Pologne est aussi puissant que celui de nombre de rois chrétiens. Avec le consentement du Basileus des Romains, il est temps que la Pologne se donne un roi !;;;;;;;;;;;x;;;;;;;;;
creer_pologne_ortho;Ask the Basileus for a royal crown;Demander une couronne royale au Basileus;;;;;;;;;;;x;;;;;;;;;
EVTNAME_RIRSEI_61;Poland becomes a kingdom;La Pologne devient un royaume;;;;;;;;;;;x;;;;;;;;;
EVTDESC_RIRSEI_61;The Basileus grants us a royal crown ! Our new title reflects our prestige and power, but more important it prevents our kingdom to be attacked by the Roman Empire; Le Basileus des Romains a accepté de nous donner une couronne royale ! Notre titre de roi est à la hauteur de notre prestige et de notre puissance, mais permet en plus de se préverser de toute tentative d'annexion par l'Empire;;;;;;;;;;;x;;;;;;;;;
EVTOPTA_RIRSEI_61;For the new kingdom of Poland !;Vive le nouveau royaume de Pologne !;;;;;;;;;;;x;;;;;;;;;
reclamer_pologne_huit;Demand the vassalisation of Poland;Exiger la vassalisation de la Pologne;;;;;;;x;;;;;;;;;;;;;
reclamer_pologne_huit_desc;Polish slavs united and created a powerful duchy. Their duke converted to christianity, and because it is our role to guide christians, it is evident that this duke must be our vassal.;Les slaves de Pologne se sont rassemblés et ont fondés un puissant duché. Leur Duc s'est converti au christianisme. Etant donné que nous devons guider les chrétiens, il est évident que ce duc doit nous prêter serment de vassalité;;;;;;;x;;;;;;;;;;;;;
Emp_in_serb;The Basileus is furious that the Serbian monarch dared to ask the Patriarch of Rome to give him royal symbols !;Le Basileus est furieux que le souverain des Serbes a osé demander les insignes royaux au patriarche de Rome;;;;;x;;;;;;;;;;;;;;;
serbe_roi_basi;Ask the Basileus about a royal crown;Demander au Basileus une couronne royale;;;;;;;x;;;;;;;;;;;;;
serbe_roi_basi_desc;Our authority on serbs is at it height. Perhaps it is time to stop being a Archon of the Serbs and to ask our de jure overlord, the Roman Basileus, a crown and royal emblems.;Notre autorité sur les Serbes est bien plus puissante qu'aucun souverain des serbes auparavant. Il est peut-être temps de cesser d'être l'Archonte des Serbes et de demander à notre suzerain de jure, le Basileus des Romains, une couronne et des insignes royaux.;;;;;;;x;;;;;;;;;;;;;
serbe_roi_pape;Ask the Pope about a royal crown;Demander au Pape une couronne royale;;;;;;;x;;;;;;;;;;;;;
serbe_roi_pape_desc;Our authority on our people is great. Perhaps it is time to stop being merely Archon of Serbia, but we don't want to ask a crown to the Basileus. We need to claim our independence towards him. For this, we can also ask the Patriarch of Rome, who has the authority required to give us the royal dignity. But for that we will have to follow the Latin church, and on top of that the Basileus will be mad about the Papal intrusion into territories he considers as his.;Notre autorité sur les Serbes est bien plus puissante qu'aucun souverain des serbes auparavant. Il est peut-être temps de cesser d'être l'Archonte des Serbes, mais nous ne souhaitons pas demander au Basileus une couronne royale. Nous voulons faire preuve d'indépendance par rapport au pouvoir de Constantinople. Pour cela, nous pouvons aussi nous adresser au Pape de Rome, qui a l'auctoritas nécessaire pour nous élever à la dignité royale. Mais le Pontife romain nous demandera que nous passions au rite latin, et de plus, le Basileus sera furieux de l'intrusion papale dans des territoires qu'il considère comme siens.;;;;;;;x;;;;;;;;;;;;;
EVTNAME_RIRSEI_62;Rex Serborum;Rex Serborum;;;;;;;;;;;x;;;;;;;;;
EVTDESC_RIRSEI_62;The Holy Father accepted and gives us the royal crown ! Even if the church does not like the change to the Roman ritual, and the Basileus is mad about that, our independence worths it. Slavs praise our name as Prvovencani, the first crowned !; Le Saint-Père a accepté de nous donner une couronne royale ! Certes, le clergé s'accomode mal de notre conversion au rite latin, et le Basileus des Romains est furieux, mais l'indépendance du royaume est à ce prix. Les peuples slaves nous acclament sous le nom de Prvovencani, le premier couronné !;;;;;;;;;;;x;;;;;;;;;
EVTOPTA_RIRSEI_62;For the Kingdom of Serbia !; Vive le royaume de Serbie !;;;;;;;;;;;x;;;;;;;;;
EVTNAME_RIRSEI_63;Regas tôn Serbiôn;Regas tôn Serbiôn;;;;;;;;;;;x;;;;;;;;;
EVTDESC_RIRSEI_63;The Barbarian chief of Dioclea dared to ask the Patriarch of Rome for a royal crown. He proclaimed himself king, which is an insult to our authority! He shall regret his arrogance....; Le barbare qui se prétend chef de la Dioclée a osé demander au Patriarche de Rome une couronne royale. Il s'est donc proclamé roi, ce qui est un camouflet à notre auctoritas. Espérons que allons pouvoir lui faire ravaler son arrogance !;;;;;;;;;;;x;;;;;;;;;
EVTOPTA_RIRSEI_63;We have to wait...; Patience !;;;;;;;;;;;x;;;;;;;;;
EVTNAME_RIRSEI_631;Regas tôn Serbiôn;Regas tôn Serbiôn;;;;;;;;;;;x;;;;;;;;;
EVTDESC_RIRSEI_631;he Basileus grants us a royal crown ! This shows the weakness of his power on our lands, but he keeps an eye and some power on it. The church and our people praise our name and call us Prvovencani, the first crowned !; Le Basileus a accepté de nous donner une couronne royale ! Certes, cela démontre la faible emprise de son pouvoir sur nos terres, tout en gardant un droit de regard. Le clergé et le peuple louent notre nom, et ils nous surnomment Prvovencani, le premier couronné ! ;;;;;;;;;;;x;;;;;;;;;
EVTOPTA_RIRSEI_631;For the Kingdom of Serbia !; Vive le royaume de Serbie !;;;;;;;;;;;x;;;;;;;;;
nick_premiercour;Prvovencani;Prvovencani;;;;;;;;;x;;;;;;;;;;;
BM_PASEMPIRE;Void in the Empires;Vacance des Empires;;;;;;;x;;;;;;;;;;;;;
BM_PASEMPIRE_DESC;In the West, the Pope refused to crown as emperor Rudolph of Burgundy, King of Italy, under the pretext that he no longer reigns over parts of the empire of Charlemagne. Anyone who manages to gather enough claims and power can claim the Empire. In the East, the ruler of Bulgaria, Simeon I, was proclaimed Basileus of Bulgarians and Romans, thereby affirming its desire to replace the old Basileia tôn Rhômaiôn. Emperors found themselves unable to conquer him and were forced to grant him the imperial title. But old Simeon will not only prolong its title because he dreams of being recognized as a true emperor of the East. The two Roman empires are in turmoil!;En Occident, le Pape a refusé de couronner empereur Rodolphe de Bourgogne, roi d'Italie, sous prétexte qu'il ne règne plus que sur une petite partie de l'empire de Charlemagne. Quiconque réussira à réunir assez de titres et de puissance pourra prétendre à l'Empire. En Orient, le souverain des Bulgares, Siméon Ier, s'est proclamé Basileus des Bulgares et des Romains, affirmant par là sa volonté de se substituer à la vieille Basileia tôn Rhômaiôn, et les empereurs se sont trouvés incapables de lui résister et furent obligés de lui concéder le titre impérial. Mais le vieux Siméon ne se contentera pas longtemps de ce titre car il rêve d'être reconnu comme véritable empereur d'Orient. Les deux empires romains sont dans la tourmente !;;;;;;;x;;;;;;;;;;;;;
BM_INTERREX;The Great Interregnum;Le Grand Interrègne;;;;;;;x;;;;;;;;;;;;;
